"title","tag"
"Add-VSIoTAnalyticsDatasetResourceConfiguration","resource-property-types"
"Add-VSIoTAnalyticsDatasetRetentionPeriod","resource-property-types"
"Add-VSIoTAnalyticsDatasetS3DestinationConfiguration","resource-property-types"
"Add-VSIoTAnalyticsDatasetSchedule","resource-property-types"
"Add-VSIoTAnalyticsDatasetTrigger","resource-property-types"
"Add-VSIoTAnalyticsDatasetTriggeringDataset","resource-property-types"
"Add-VSIoTAnalyticsDatasetVariable","resource-property-types"
"Add-VSIoTAnalyticsDatasetVersioningConfiguration","resource-property-types"
"Add-VSIoTAnalyticsDatastoreCustomerManagedS3","resource-property-types"
"Add-VSIoTAnalyticsDatastoreDatastoreStorage","resource-property-types"
"Add-VSIoTAnalyticsDatastoreRetentionPeriod","resource-property-types"
"Add-VSIoTAnalyticsDatastoreServiceManagedS3","resource-property-types"
"Add-VSIoTAnalyticsPipelineActivity","resource-property-types"
"Add-VSIoTAnalyticsPipelineAddAttributes","resource-property-types"
"Add-VSIoTAnalyticsPipelineChannel","resource-property-types"
"Add-VSIoTAnalyticsPipelineDatastore","resource-property-types"
"Add-VSIoTAnalyticsPipelineDeviceRegistryEnrich","resource-property-types"
"Add-VSIoTAnalyticsPipelineDeviceShadowEnrich","resource-property-types"
"Add-VSIoTAnalyticsPipelineFilter","resource-property-types"
"Add-VSIoTAnalyticsPipelineLambda","resource-property-types"
"Add-VSIoTAnalyticsPipelineMath","resource-property-types"
"Add-VSIoTAnalyticsPipelineRemoveAttributes","resource-property-types"
"Add-VSIoTAnalyticsPipelineSelectAttributes","resource-property-types"
"Add-VSIoTEventsDetectorModelAction","resource-property-types"
"Add-VSIoTEventsDetectorModelAssetPropertyTimestamp","resource-property-types"
"Add-VSIoTEventsDetectorModelAssetPropertyValue","resource-property-types"
"Add-VSIoTEventsDetectorModelAssetPropertyVariant","resource-property-types"
"Add-VSIoTEventsDetectorModelClearTimer","resource-property-types"
"Add-VSIoTEventsDetectorModelDetectorModelDefinition","resource-property-types"
"Add-VSIoTEventsDetectorModelDynamoDB","resource-property-types"
"Add-VSIoTEventsDetectorModelDynamoDBv2","resource-property-types"
"Add-VSIoTEventsDetectorModelEvent","resource-property-types"
"Add-VSIoTEventsDetectorModelFirehose","resource-property-types"
"Add-VSIoTEventsDetectorModelIotEvents","resource-property-types"
"Add-VSIoTEventsDetectorModelIotSiteWise","resource-property-types"
"Add-VSIoTEventsDetectorModelIotTopicPublish","resource-property-types"
"Add-VSIoTEventsDetectorModelLambda","resource-property-types"
"Add-VSIoTEventsDetectorModelOnEnter","resource-property-types"
"Add-VSIoTEventsDetectorModelOnExit","resource-property-types"
"Add-VSIoTEventsDetectorModelOnInput","resource-property-types"
"Add-VSIoTEventsDetectorModelPayload","resource-property-types"
"Add-VSIoTEventsDetectorModelResetTimer","resource-property-types"
"Add-VSIoTEventsDetectorModelSetTimer","resource-property-types"
"Add-VSIoTEventsDetectorModelSetVariable","resource-property-types"
"Add-VSIoTEventsDetectorModelSns","resource-property-types"
"Add-VSIoTEventsDetectorModelSqs","resource-property-types"
"Add-VSIoTEventsDetectorModelState","resource-property-types"
"Add-VSIoTEventsDetectorModelTransitionEvent","resource-property-types"
"Add-VSIoTEventsInputAttribute","resource-property-types"
"Add-VSIoTEventsInputInputDefinition","resource-property-types"
"Add-VSIoTThingAttributePayload","resource-property-types"
"Add-VSIoTThingsGraphFlowTemplateDefinitionDocument","resource-property-types"
"Add-VSIoTTopicRuleAction","resource-property-types"
"Add-VSIoTTopicRuleAssetPropertyTimestamp","resource-property-types"
"Add-VSIoTTopicRuleAssetPropertyValue","resource-property-types"
"Add-VSIoTTopicRuleAssetPropertyVariant","resource-property-types"
"Add-VSIoTTopicRuleCloudwatchAlarmAction","resource-property-types"
"Add-VSIoTTopicRuleCloudwatchMetricAction","resource-property-types"
"Add-VSIoTTopicRuleDynamoDBAction","resource-property-types"
"Add-VSIoTTopicRuleDynamoDBv2Action","resource-property-types"
"Add-VSIoTTopicRuleElasticsearchAction","resource-property-types"
"Add-VSIoTTopicRuleFirehoseAction","resource-property-types"
"Add-VSIoTTopicRuleHttpAction","resource-property-types"
"Add-VSIoTTopicRuleHttpActionHeader","resource-property-types"
"Add-VSIoTTopicRuleHttpAuthorization","resource-property-types"
"Add-VSIoTTopicRuleIotAnalyticsAction","resource-property-types"
"Add-VSIoTTopicRuleIotEventsAction","resource-property-types"
"Add-VSIoTTopicRuleIotSiteWiseAction","resource-property-types"
"Add-VSIoTTopicRuleKinesisAction","resource-property-types"
"Add-VSIoTTopicRuleLambdaAction","resource-property-types"
"Add-VSIoTTopicRulePutAssetPropertyValueEntry","resource-property-types"
"Add-VSIoTTopicRulePutItemInput","resource-property-types"
"Add-VSIoTTopicRuleRepublishAction","resource-property-types"
"Add-VSIoTTopicRuleS3Action","resource-property-types"
"Add-VSIoTTopicRuleSigV4Authorization","resource-property-types"
"Add-VSIoTTopicRuleSnsAction","resource-property-types"
"Add-VSIoTTopicRuleSqsAction","resource-property-types"
"Add-VSIoTTopicRuleStepFunctionsAction","resource-property-types"
"Add-VSIoTTopicRuleTopicRulePayload","resource-property-types"
"Add-VSKinesisAnalyticsApplicationCSVMappingParameters","resource-property-types"
"Add-VSKinesisAnalyticsApplicationInput","resource-property-types"
"Add-VSKinesisAnalyticsApplicationInputLambdaProcessor","resource-property-types"
"Add-VSKinesisAnalyticsApplicationInputParallelism","resource-property-types"
"Add-VSKinesisAnalyticsApplicationInputProcessingConfiguration","resource-property-types"
"Add-VSKinesisAnalyticsApplicationInputSchema","resource-property-types"
"Add-VSKinesisAnalyticsApplicationJSONMappingParameters","resource-property-types"
"Add-VSKinesisAnalyticsApplicationKinesisFirehoseInput","resource-property-types"
"Add-VSKinesisAnalyticsApplicationKinesisStreamsInput","resource-property-types"
"Add-VSKinesisAnalyticsApplicationMappingParameters","resource-property-types"
"Add-VSKinesisAnalyticsApplicationOutputDestinationSchema","resource-property-types"
"Add-VSKinesisAnalyticsApplicationOutputKinesisFirehoseOutput","resource-property-types"
"Add-VSKinesisAnalyticsApplicationOutputKinesisStreamsOutput","resource-property-types"
"Add-VSKinesisAnalyticsApplicationOutputLambdaOutput","resource-property-types"
"Add-VSKinesisAnalyticsApplicationOutputOutput","resource-property-types"
"Add-VSKinesisAnalyticsApplicationRecordColumn","resource-property-types"
"Add-VSKinesisAnalyticsApplicationRecordFormat","resource-property-types"
"Add-VSKinesisAnalyticsApplicationReferenceDataSourceCSVMappingParameters","resource-property-types"
"Add-VSKinesisAnalyticsApplicationReferenceDataSourceJSONMappingParameters","resource-property-types"
"Add-VSKinesisAnalyticsApplicationReferenceDataSourceMappingParameters","resource-property-types"
"Add-VSKinesisAnalyticsApplicationReferenceDataSourceRecordColumn","resource-property-types"
"Add-VSKinesisAnalyticsApplicationReferenceDataSourceRecordFormat","resource-property-types"
"Add-VSKinesisAnalyticsApplicationReferenceDataSourceReferenceDataSource","resource-property-types"
"Add-VSKinesisAnalyticsApplicationReferenceDataSourceReferenceSchema","resource-property-types"
"Add-VSKinesisAnalyticsApplicationReferenceDataSourceS3ReferenceDataSource","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationApplicationCodeConfiguration","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationApplicationConfiguration","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationApplicationSnapshotConfiguration","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationCheckpointConfiguration","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationCloudWatchLoggingOptionCloudWatchLoggingOption","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationCodeContent","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationCSVMappingParameters","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationEnvironmentProperties","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationFlinkApplicationConfiguration","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationInput","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationInputLambdaProcessor","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationInputParallelism","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationInputProcessingConfiguration","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationInputSchema","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationJSONMappingParameters","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationKinesisFirehoseInput","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationKinesisStreamsInput","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationMappingParameters","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationMonitoringConfiguration","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationOutputDestinationSchema","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationOutputKinesisFirehoseOutput","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationOutputKinesisStreamsOutput","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationOutputLambdaOutput","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationOutputOutput","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationParallelismConfiguration","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationPropertyGroup","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationRecordColumn","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationRecordFormat","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationReferenceDataSourceCSVMappingParameters","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationReferenceDataSourceJSONMappingParameters","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationReferenceDataSourceMappingParameters","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationReferenceDataSourceRecordColumn","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationReferenceDataSourceRecordFormat","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationReferenceDataSourceReferenceDataSource","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationReferenceDataSourceReferenceSchema","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationReferenceDataSourceS3ReferenceDataSource","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationS3ContentLocation","resource-property-types"
"Add-VSKinesisAnalyticsV2ApplicationSqlApplicationConfiguration","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamBufferingHints","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamCloudWatchLoggingOptions","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamCopyCommand","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamDataFormatConversionConfiguration","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamDeserializer","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamElasticsearchBufferingHints","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamElasticsearchDestinationConfiguration","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamElasticsearchRetryOptions","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamEncryptionConfiguration","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamExtendedS3DestinationConfiguration","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamHiveJsonSerDe","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamInputFormatConfiguration","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamKinesisStreamSourceConfiguration","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamKMSEncryptionConfig","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamOpenXJsonSerDe","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamOrcSerDe","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamOutputFormatConfiguration","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamParquetSerDe","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamProcessingConfiguration","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamProcessor","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamProcessorParameter","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamRedshiftDestinationConfiguration","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamS3DestinationConfiguration","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamSchemaConfiguration","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamSerializer","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamSplunkDestinationConfiguration","resource-property-types"
"Add-VSKinesisFirehoseDeliveryStreamSplunkRetryOptions","resource-property-types"
"Add-VSKinesisStreamStreamEncryption","resource-property-types"
"Add-VSLakeFormationDataLakeSettingsAdmins","resource-property-types"
"Add-VSLakeFormationDataLakeSettingsDataLakePrincipal","resource-property-types"
"Add-VSLakeFormationPermissionsColumnWildcard","resource-property-types"
"Add-VSLakeFormationPermissionsDatabaseResource","resource-property-types"
"Add-VSLakeFormationPermissionsDataLakePrincipal","resource-property-types"
"Add-VSLakeFormationPermissionsDataLocationResource","resource-property-types"
"Add-VSLakeFormationPermissionsResource","resource-property-types"
"Add-VSLakeFormationPermissionsTableResource","resource-property-types"
"Add-VSLakeFormationPermissionsTableWithColumnsResource","resource-property-types"
"Add-VSLambdaAliasAliasRoutingConfiguration","resource-property-types"
"Add-VSLambdaAliasProvisionedConcurrencyConfiguration","resource-property-types"
"Add-VSLambdaAliasVersionWeight","resource-property-types"
"Add-VSLambdaEventInvokeConfigDestinationConfig","resource-property-types"
"Add-VSLambdaEventInvokeConfigOnFailure","resource-property-types"
"Add-VSLambdaEventInvokeConfigOnSuccess","resource-property-types"
"Add-VSLambdaEventSourceMappingDestinationConfig","resource-property-types"
"Add-VSLambdaEventSourceMappingOnFailure","resource-property-types"
"Add-VSLambdaFunctionCode","resource-property-types"
"Add-VSLambdaFunctionDeadLetterConfig","resource-property-types"
"Add-VSLambdaFunctionEnvironment","resource-property-types"
"Add-VSLambdaFunctionTracingConfig","resource-property-types"
"Add-VSLambdaFunctionVpcConfig","resource-property-types"
"Add-VSLambdaLayerVersionContent","resource-property-types"
"Add-VSLambdaVersionProvisionedConcurrencyConfiguration","resource-property-types"
"Add-VSLogsMetricFilterMetricTransformation","resource-property-types"
"Add-VSManagedBlockchainMemberApprovalThresholdPolicy","resource-property-types"
"Add-VSManagedBlockchainMemberMemberConfiguration","resource-property-types"
"Add-VSManagedBlockchainMemberMemberFabricConfiguration","resource-property-types"
"Add-VSManagedBlockchainMemberMemberFrameworkConfiguration","resource-property-types"
"Add-VSManagedBlockchainMemberNetworkConfiguration","resource-property-types"
"Add-VSManagedBlockchainMemberNetworkFabricConfiguration","resource-property-types"
"Add-VSManagedBlockchainMemberNetworkFrameworkConfiguration","resource-property-types"
"Add-VSManagedBlockchainMemberVotingPolicy","resource-property-types"
"Add-VSManagedBlockchainNodeNodeConfiguration","resource-property-types"
"Add-VSMediaConvertJobTemplateAccelerationSettings","resource-property-types"
"Add-VSMediaConvertJobTemplateHopDestination","resource-property-types"
"Add-VSMediaLiveChannelAribSourceSettings","resource-property-types"
"Add-VSMediaLiveChannelAudioLanguageSelection","resource-property-types"
"Add-VSMediaLiveChannelAudioPidSelection","resource-property-types"
"Add-VSMediaLiveChannelAudioSelector","resource-property-types"
"Add-VSMediaLiveChannelAudioSelectorSettings","resource-property-types"
"Add-VSMediaLiveChannelCaptionSelector","resource-property-types"
"Add-VSMediaLiveChannelCaptionSelectorSettings","resource-property-types"
"Add-VSMediaLiveChannelDvbSubSourceSettings","resource-property-types"
"Add-VSMediaLiveChannelEmbeddedSourceSettings","resource-property-types"
"Add-VSMediaLiveChannelHlsInputSettings","resource-property-types"
"Add-VSMediaLiveChannelInputAttachment","resource-property-types"
"Add-VSMediaLiveChannelInputSettings","resource-property-types"
"Add-VSMediaLiveChannelInputSpecification","resource-property-types"
"Add-VSMediaLiveChannelMediaPackageOutputDestinationSettings","resource-property-types"
"Add-VSMediaLiveChannelMultiplexProgramChannelDestinationSettings","resource-property-types"
"Add-VSMediaLiveChannelNetworkInputSettings","resource-property-types"
"Add-VSMediaLiveChannelOutputDestination","resource-property-types"
"Add-VSMediaLiveChannelOutputDestinationSettings","resource-property-types"
"Add-VSMediaLiveChannelScte20SourceSettings","resource-property-types"
"Add-VSMediaLiveChannelScte27SourceSettings","resource-property-types"
"Add-VSMediaLiveChannelTeletextSourceSettings","resource-property-types"
"Add-VSMediaLiveChannelVideoSelector","resource-property-types"
"Add-VSMediaLiveChannelVideoSelectorPid","resource-property-types"
"Add-VSMediaLiveChannelVideoSelectorProgramId","resource-property-types"
"Add-VSMediaLiveChannelVideoSelectorSettings","resource-property-types"
"Add-VSMediaLiveInputInputDestinationRequest","resource-property-types"
"Add-VSMediaLiveInputInputSourceRequest","resource-property-types"
"Add-VSMediaLiveInputInputVpcRequest","resource-property-types"
"Add-VSMediaLiveInputMediaConnectFlowRequest","resource-property-types"
"Add-VSMediaLiveInputSecurityGroupInputWhitelistRuleCidr","resource-property-types"
"Add-VSMediaStoreContainerCorsRule","resource-property-types"
"Add-VSMediaStoreContainerMetricPolicy","resource-property-types"
"Add-VSMediaStoreContainerMetricPolicyRule","resource-property-types"
"Add-VSMSKClusterBrokerLogs","resource-property-types"
"Add-VSMSKClusterBrokerNodeGroupInfo","resource-property-types"
"Add-VSMSKClusterClientAuthentication","resource-property-types"
"Add-VSMSKClusterCloudWatchLogs","resource-property-types"
"Add-VSMSKClusterConfigurationInfo","resource-property-types"
"Add-VSMSKClusterEBSStorageInfo","resource-property-types"
"Add-VSMSKClusterEncryptionAtRest","resource-property-types"
"Add-VSMSKClusterEncryptionInfo","resource-property-types"
"Add-VSMSKClusterEncryptionInTransit","resource-property-types"
"Add-VSMSKClusterFirehose","resource-property-types"
"Add-VSMSKClusterJmxExporter","resource-property-types"
"Add-VSMSKClusterLoggingInfo","resource-property-types"
"Add-VSMSKClusterNodeExporter","resource-property-types"
"Add-VSMSKClusterOpenMonitoring","resource-property-types"
"Add-VSMSKClusterPrometheus","resource-property-types"
"Add-VSMSKClusterS3","resource-property-types"
"Add-VSMSKClusterStorageInfo","resource-property-types"
"Add-VSMSKClusterTls","resource-property-types"
"Add-VSNetworkManagerDeviceLocation","resource-property-types"
"Add-VSNetworkManagerLinkBandwidth","resource-property-types"
"Add-VSNetworkManagerSiteLocation","resource-property-types"
"Add-VSOpsWorksAppDataSource","resource-property-types"
"Add-VSOpsWorksAppEnvironmentVariable","resource-property-types"
"Add-VSOpsWorksAppSource","resource-property-types"
"Add-VSOpsWorksAppSslConfiguration","resource-property-types"
"Add-VSOpsWorksCMServerEngineAttribute","resource-property-types"
"Add-VSOpsWorksInstanceBlockDeviceMapping","resource-property-types"
"Add-VSOpsWorksInstanceEbsBlockDevice","resource-property-types"
"Add-VSOpsWorksInstanceTimeBasedAutoScaling","resource-property-types"
"Add-VSOpsWorksLayerAutoScalingThresholds","resource-property-types"
"Add-VSOpsWorksLayerLifecycleEventConfiguration","resource-property-types"
"Add-VSOpsWorksLayerLoadBasedAutoScaling","resource-property-types"
"Add-VSOpsWorksLayerRecipes","resource-property-types"
"Add-VSOpsWorksLayerShutdownEventConfiguration","resource-property-types"
"Add-VSOpsWorksLayerVolumeConfiguration","resource-property-types"
"Add-VSOpsWorksStackChefConfiguration","resource-property-types"
"Add-VSOpsWorksStackElasticIp","resource-property-types"
"Add-VSOpsWorksStackRdsDbInstance","resource-property-types"
"Add-VSOpsWorksStackSource","resource-property-types"
"Add-VSOpsWorksStackStackConfigurationManager","resource-property-types"
"Add-VSPinpointApplicationSettingsCampaignHook","resource-property-types"
"Add-VSPinpointApplicationSettingsLimits","resource-property-types"
"Add-VSPinpointApplicationSettingsQuietTime","resource-property-types"
"Add-VSPinpointCampaignAttributeDimension","resource-property-types"
"Add-VSPinpointCampaignCampaignEmailMessage","resource-property-types"
"Add-VSPinpointCampaignCampaignEventFilter","resource-property-types"
"Add-VSPinpointCampaignCampaignHook","resource-property-types"
"Add-VSPinpointCampaignCampaignSmsMessage","resource-property-types"
"Add-VSPinpointCampaignEventDimensions","resource-property-types"
"Add-VSPinpointCampaignLimits","resource-property-types"
"Add-VSPinpointCampaignMessage","resource-property-types"
"Add-VSPinpointCampaignMessageConfiguration","resource-property-types"
"Add-VSPinpointCampaignMetricDimension","resource-property-types"
"Add-VSPinpointCampaignQuietTime","resource-property-types"
"Add-VSPinpointCampaignSchedule","resource-property-types"
"Add-VSPinpointCampaignSetDimension","resource-property-types"
"Add-VSPinpointCampaignWriteTreatmentResource","resource-property-types"
"Add-VSPinpointEmailConfigurationSetDeliveryOptions","resource-property-types"
"Add-VSPinpointEmailConfigurationSetEventDestinationCloudWatchDestination","resource-property-types"
"Add-VSPinpointEmailConfigurationSetEventDestinationDimensionConfiguration","resource-property-types"
"Add-VSPinpointEmailConfigurationSetEventDestinationEventDestination","resource-property-types"
"Add-VSPinpointEmailConfigurationSetEventDestinationKinesisFirehoseDestination","resource-property-types"
"Add-VSPinpointEmailConfigurationSetEventDestinationPinpointDestination","resource-property-types"
"Add-VSPinpointEmailConfigurationSetEventDestinationSnsDestination","resource-property-types"
"Add-VSPinpointEmailConfigurationSetReputationOptions","resource-property-types"
"Add-VSPinpointEmailConfigurationSetSendingOptions","resource-property-types"
"Add-VSPinpointEmailConfigurationSetTags","resource-property-types"
"Add-VSPinpointEmailConfigurationSetTrackingOptions","resource-property-types"
"Add-VSPinpointEmailDedicatedIpPoolTags","resource-property-types"
"Add-VSPinpointEmailIdentityMailFromAttributes","resource-property-types"
"Add-VSPinpointEmailIdentityTags","resource-property-types"
"Add-VSPinpointPushTemplateAndroidPushNotificationTemplate","resource-property-types"
"Add-VSPinpointPushTemplateAPNSPushNotificationTemplate","resource-property-types"
"Add-VSPinpointPushTemplateDefaultPushNotificationTemplate","resource-property-types"
"Add-VSPinpointSegmentAttributeDimension","resource-property-types"
"Add-VSPinpointSegmentBehavior","resource-property-types"
"Add-VSPinpointSegmentCoordinates","resource-property-types"
"Add-VSPinpointSegmentDemographic","resource-property-types"
"Add-VSPinpointSegmentGPSPoint","resource-property-types"
"Add-VSPinpointSegmentGroups","resource-property-types"
"Add-VSPinpointSegmentLocation","resource-property-types"
"Add-VSPinpointSegmentRecency","resource-property-types"
"Add-VSPinpointSegmentSegmentDimensions","resource-property-types"
"Add-VSPinpointSegmentSegmentGroups","resource-property-types"
"Add-VSPinpointSegmentSetDimension","resource-property-types"
"Add-VSPinpointSegmentSourceSegments","resource-property-types"
"Add-VSRDSDBClusterDBClusterRole","resource-property-types"
"Add-VSRDSDBClusterScalingConfiguration","resource-property-types"
"Add-VSRDSDBInstanceDBInstanceRole","resource-property-types"
"Add-VSRDSDBInstanceProcessorFeature","resource-property-types"
"Add-VSRDSDBSecurityGroupIngress","resource-property-types"
"Add-VSRDSOptionGroupOptionConfiguration","resource-property-types"
"Add-VSRDSOptionGroupOptionSetting","resource-property-types"
"Add-VSRedshiftClusterLoggingProperties","resource-property-types"
"Add-VSRedshiftClusterParameterGroupParameter","resource-property-types"
"Add-VSResourceGroupsGroupQuery","resource-property-types"
"Add-VSResourceGroupsGroupResourceQuery","resource-property-types"
"Add-VSResourceGroupsGroupTagFilter","resource-property-types"
"Add-VSRoboMakerRobotApplicationRobotSoftwareSuite","resource-property-types"
"Add-VSRoboMakerRobotApplicationSourceConfig","resource-property-types"
"Add-VSRoboMakerSimulationApplicationRenderingEngine","resource-property-types"
"Add-VSRoboMakerSimulationApplicationRobotSoftwareSuite","resource-property-types"
"Add-VSRoboMakerSimulationApplicationSimulationSoftwareSuite","resource-property-types"
"Add-VSRoboMakerSimulationApplicationSourceConfig","resource-property-types"
"Add-VSRoute53HealthCheckAlarmIdentifier","resource-property-types"
"Add-VSRoute53HealthCheckHealthCheckConfig","resource-property-types"
"Add-VSRoute53HealthCheckHealthCheckTag","resource-property-types"
"Add-VSRoute53HostedZoneHostedZoneConfig","resource-property-types"
"Add-VSRoute53HostedZoneHostedZoneTag","resource-property-types"
"Add-VSRoute53HostedZoneQueryLoggingConfig","resource-property-types"
"Add-VSRoute53HostedZoneVPC","resource-property-types"
"Add-VSRoute53RecordSetAliasTarget","resource-property-types"
"Add-VSRoute53RecordSetGeoLocation","resource-property-types"
"Add-VSRoute53RecordSetGroupAliasTarget","resource-property-types"
"Add-VSRoute53RecordSetGroupGeoLocation","resource-property-types"
"Add-VSRoute53RecordSetGroupRecordSet","resource-property-types"
"Add-VSRoute53ResolverResolverEndpointIpAddressRequest","resource-property-types"
"Add-VSRoute53ResolverResolverRuleTargetAddress","resource-property-types"
"Add-VSS3AccessPointPublicAccessBlockConfiguration","resource-property-types"
"Add-VSS3AccessPointVpcConfiguration","resource-property-types"
"Add-VSS3BucketAbortIncompleteMultipartUpload","resource-property-types"
"Add-VSS3BucketAccelerateConfiguration","resource-property-types"
"Add-VSS3BucketAccessControlTranslation","resource-property-types"
"Add-VSS3BucketAnalyticsConfiguration","resource-property-types"
"Add-VSS3BucketBucketEncryption","resource-property-types"
"Add-VSS3BucketCorsConfiguration","resource-property-types"
"Add-VSS3BucketCorsRule","resource-property-types"
"Add-VSS3BucketDataExport","resource-property-types"
"Add-VSS3BucketDefaultRetention","resource-property-types"
"Add-VSS3BucketDestination","resource-property-types"
"Add-VSS3BucketEncryptionConfiguration","resource-property-types"
"Add-VSS3BucketFilterRule","resource-property-types"
"Add-VSS3BucketInventoryConfiguration","resource-property-types"
"Add-VSS3BucketLambdaConfiguration","resource-property-types"
"Add-VSS3BucketLifecycleConfiguration","resource-property-types"
"Add-VSS3BucketLoggingConfiguration","resource-property-types"
"Add-VSS3BucketMetricsConfiguration","resource-property-types"
"Add-VSS3BucketNoncurrentVersionTransition","resource-property-types"
"Add-VSS3BucketNotificationConfiguration","resource-property-types"
"Add-VSS3BucketNotificationFilter","resource-property-types"
"Add-VSS3BucketObjectLockConfiguration","resource-property-types"
"Add-VSS3BucketObjectLockRule","resource-property-types"
"Add-VSS3BucketPublicAccessBlockConfiguration","resource-property-types"
"Add-VSS3BucketQueueConfiguration","resource-property-types"
"Add-VSS3BucketRedirectAllRequestsTo","resource-property-types"
"Add-VSS3BucketRedirectRule","resource-property-types"
"Add-VSS3BucketReplicationConfiguration","resource-property-types"
"Add-VSS3BucketReplicationDestination","resource-property-types"
"Add-VSS3BucketReplicationRule","resource-property-types"
"Add-VSS3BucketRoutingRule","resource-property-types"
"Add-VSS3BucketRoutingRuleCondition","resource-property-types"
"Add-VSS3BucketRule","resource-property-types"
"Add-VSS3BucketS3KeyFilter","resource-property-types"
"Add-VSS3BucketServerSideEncryptionByDefault","resource-property-types"
"Add-VSS3BucketServerSideEncryptionRule","resource-property-types"
"Add-VSS3BucketSourceSelectionCriteria","resource-property-types"
"Add-VSS3BucketSseKmsEncryptedObjects","resource-property-types"
"Add-VSS3BucketStorageClassAnalysis","resource-property-types"
"Add-VSS3BucketTagFilter","resource-property-types"
"Add-VSS3BucketTopicConfiguration","resource-property-types"
"Add-VSS3BucketTransition","resource-property-types"
"Add-VSS3BucketVersioningConfiguration","resource-property-types"
"Add-VSS3BucketWebsiteConfiguration","resource-property-types"
"Add-VSSageMakerCodeRepositoryGitConfig","resource-property-types"
"Add-VSSageMakerEndpointConfigProductionVariant","resource-property-types"
"Add-VSSageMakerEndpointVariantProperty","resource-property-types"
"Add-VSSageMakerModelContainerDefinition","resource-property-types"
"Add-VSSageMakerModelVpcConfig","resource-property-types"
"Add-VSSageMakerNotebookInstanceLifecycleConfigNotebookInstanceLifecycleHook","resource-property-types"
"Add-VSSageMakerWorkteamCognitoMemberDefinition","resource-property-types"
